user_id,course_id,update_time,collect_status,commit_status,duration,click_times,score
5694770000000.0,1570940000000000.0,18/2/2020 02:37:26,NO,NO,41,2,100
7702250000000.0,1972050000000000.0,4/11/2019 13:13:08,NO,NO,33,2,60
9409760000000.0,387447000000000.0,15/1/2020 05:18:41,NO,NO,5850,3,0
9497790000000.0,1439780000000000.0,9/2/2020 05:09:36,NO,NO,49,3,100
3062300000000.0,1695340000000000.0,14/9/2018 08:52:08,NO,NO,280,3,100
9915820000000.0,808108000000000.0,6/12/2018 04:18:22,NO,NO,1380,2,0
17466700000000.0,140842000000000.0,25/12/2019 11:25:30,NO,NO,2420,3,0
16403100000000.0,1970650000000000.0,10/6/2018 12:43:47,NO,NO,328,3,67
6666900000000.0,1539070000000000.0,20/2/2019 09:12:57,NO,NO,344,3,67
10890400000000.0,1923560000000000.0,26/6/2020 00:51:27,NO,NO,195,3,0
6666900000000.0,1823650000000000.0,27/2/2019 08:47:05,NO,NO,238,3,100
14365300000000.0,1363180000000000.0,6/5/2019 08:15:56,NO,NO,1273,2,100
2828970000000.0,1494470000000000.0,25/12/2019 10:00:35,NO,NO,19,3,100
15714400000000.0,1658110000000000.0,13/2/2020 06:04:20,NO,NO,63,3,100
19204500000000.0,1546340000000000.0,3/9/2020 14:26:57,NO,NO,735,3,100
20329400000000.0,1861540000000000.0,5/2/2020 08:11:47,NO,NO,966,2,100
18221100000000.0,1790320000000000.0,27/9/2018 03:19:43,NO,NO,1906,10,0
3455180000000.0,1.29302e+18,22/8/2020 07:33:22,NO,NO,2108,3,0
20730400000000.0,122110000000000.0,24/9/2019 07:54:47,NO,NO,359,2,100
20404100000000.0,1706910000000000.0,23/9/2019 12:59:29,NO,NO,22,3,100
2594930000000.0,157564000000000.0,29/10/2019 12:31:52,NO,NO,2873,2,0
1676200000000.0,1539370000000000.0,16/3/2019 02:41:25,NO,NO,424,2,100
6402970000000.0,1692540000000000.0,25/2/2020 08:29:04,NO,NO,23,2,100
5131000000000.0,985614000000000.0,9/5/2017 10:39:04,NO,NO,0,1,0
20643300000000.0,1113010000000000.0,16/12/2019 06:58:01,NO,NO,280,2,100
19911300000000.0,1495030000000000.0,25/8/2018 08:33:24,NO,NO,339,0,0
9798090000000.0,154771000000000.0,14/3/2018 22:49:42,NO,NO,221,2,100
2594930000000.0,395117000000000.0,21/10/2019 02:11:20,NO,NO,995,3,0
6666900000000.0,1500350000000000.0,25/9/2019 10:40:39,NO,NO,499,2,100
5431800000000.0,1.2663e+18,3/6/2020 03:32:32,NO,NO,550,5,80
20150600000000.0,1489700000000000.0,9/9/2019 03:33:10,NO,NO,364,4,67
19541800000000.0,1.26844e+18,16/6/2020 09:02:19,NO,NO,95,2,100
3918890000000.0,1747010000000000.0,29/6/2020 15:20:20,NO,NO,275,2,100
17748300000000.0,1515740000000000.0,10/9/2018 03:13:24,NO,NO,479,2,75
15846000000000.0,1720730000000000.0,3/10/2019 02:03:20,NO,NO,26,2,33
18081400000000.0,1463820000000000.0,31/3/2020 04:39:15,NO,NO,70,3,100
2965770000000.0,1219330000000000.0,24/6/2020 23:58:12,NO,NO,350,3,40
18381500000000.0,1239550000000000.0,12/2/2020 04:36:14,NO,NO,29,2,100
6566560000000.0,1.21772e+18,11/9/2020 02:31:15,NO,NO,243,2,0
6915960000000.0,129901000000000.0,26/7/2019 04:27:36,NO,NO,944,2,100
20597200000000.0,1.29384e+18,29/8/2020 07:00:21,NO,NO,1655,4,60
12566300000000.0,129901000000000.0,9/7/2019 14:36:06,NO,NO,58,2,100
9497790000000.0,1281460000000000.0,24/3/2019 07:54:55,NO,NO,27170,2,100
20647800000000.0,1.30105e+18,2/9/2020 06:58:40,NO,NO,245,3,50
3122950000000.0,415129000000000.0,18/11/2018 17:12:01,NO,NO,2547,15,0
18585700000000.0,1739300000000000.0,24/11/2019 02:01:08,NO,NO,33,2,0
3936100000000.0,1446500000000000.0,30/11/2018 07:33:11,NO,NO,2690,0,0
16799000000000.0,162062000000000.0,19/12/2019 09:22:58,NO,NO,16,0,0
16522900000000.0,1392080000000000.0,11/2/2020 10:10:56,NO,NO,31,3,100
13610500000000.0,1852710000000000.0,20/1/2019 12:53:13,NO,NO,378,1,0
3604840000000.0,1100060000000000.0,26/12/2017 10:51:11,NO,NO,398,0,0
18731400000000.0,166977000000000.0,5/3/2018 13:20:37,NO,NO,162,3,100
2398700000000.0,1.29412e+18,24/8/2020 09:18:07,NO,NO,550,3,100
16812200000000.0,1846950000000000.0,30/8/2018 03:25:45,NO,NO,224,2,100
18710800000000.0,160429000000000.0,11/10/2018 18:09:30,NO,NO,0,1,0
2128910000000.0,1.13872e+18,19/1/2020 06:46:55,NO,NO,1384,1,0
13024200000000.0,1506180000000000.0,30/6/2020 06:02:29,YES,NO,5,2,100
18221100000000.0,1928970000000000.0,26/3/2019 07:16:19,NO,NO,355,2,33
4942300000000.0,845957000000000.0,27/11/2019 06:40:36,NO,NO,3500,14,0
5913620000000.0,1596880000000000.0,13/12/2017 09:14:29,NO,NO,225,0,0
19713900000000.0,1233310000000000.0,28/9/2018 16:24:46,NO,NO,486,0,0
9036610000000.0,1927750000000000.0,20/10/2018 09:30:57,NO,NO,122,0,0
4455430000000.0,1385240000000000.0,8/4/2019 07:57:57,NO,NO,637,2,100
19559900000000.0,327787000000000.0,31/12/2019 10:12:46,NO,NO,2620,2,0
18586900000000.0,1.12569e+18,6/12/2019 01:59:06,NO,NO,1960,3,0
14365300000000.0,1283180000000000.0,20/3/2019 00:14:55,NO,NO,996,4,100
4203900000000.0,1512770000000000.0,12/2/2020 06:47:02,NO,NO,138,2,70
3918890000000.0,116162000000000.0,25/6/2020 12:42:33,NO,NO,285,3,60
10347900000000.0,1887930000000000.0,21/11/2018 09:33:36,NO,NO,56,3,50
12846800000000.0,1271360000000000.0,13/7/2019 13:57:13,NO,NO,700,2,100
2772650000000.0,1409230000000000.0,21/12/2018 09:49:41,NO,NO,2084,6,0
3482920000000.0,1219800000000000.0,6/3/2019 04:39:36,NO,NO,39,3,67
6686860000000.0,1.21547e+18,21/9/2020 02:48:01,NO,NO,184,8,0
14270000000000.0,808108000000000.0,16/1/2020 03:02:48,NO,NO,2548,2,0
7702250000000.0,1741200000000000.0,17/6/2020 00:04:11,NO,NO,150,2,100
1758930000000.0,377921000000000.0,21/12/2019 04:18:50,NO,NO,1285,1,0
15615900000000.0,1.23839e+18,26/3/2020 15:41:03,NO,NO,128,2,0
7941080000000.0,1692220000000000.0,10/5/2018 07:48:53,NO,NO,264,2,100
14270000000000.0,398683000000000.0,13/1/2020 13:24:45,NO,NO,775,1,0
13830100000000.0,1927480000000000.0,30/4/2020 09:18:02,NO,NO,185,2,100
2828970000000.0,1109540000000000.0,25/12/2019 09:58:14,NO,NO,26,2,100
15392900000000.0,958746000000000.0,23/12/2019 07:03:59,NO,NO,1400,1,0
5913620000000.0,1123430000000000.0,20/6/2019 11:35:13,NO,NO,190,2,100
1813750000000.0,1344670000000000.0,24/3/2019 01:21:21,NO,NO,196,0,0
18048900000000.0,1285760000000000.0,14/3/2018 06:43:28,NO,NO,215,0,0
6402970000000.0,160317000000000.0,20/12/2017 01:41:27,NO,NO,353,0,0
5411690000000.0,1459300000000000.0,28/9/2020 03:08:56,NO,NO,255,3,50
15723700000000.0,1471150000000000.0,29/9/2019 15:56:08,NO,NO,37,0,0
15851700000000.0,1.28838e+18,2/8/2020 06:28:34,NO,NO,270,2,100
6402970000000.0,1953380000000000.0,28/10/2018 03:57:35,NO,NO,399,3,100
6666900000000.0,1245910000000000.0,10/3/2019 12:01:33,NO,NO,297,2,67
4673140000000.0,1115690000000000.0,14/3/2019 09:28:21,NO,NO,153,2,100
18261800000000.0,1281460000000000.0,19/3/2019 10:09:33,NO,NO,63,2,100
6915960000000.0,1921580000000000.0,14/6/2018 22:38:34,NO,NO,261,0,0
15392900000000.0,1.23838e+18,21/3/2020 12:24:01,NO,NO,708,2,0
11491000000000.0,1147410000000000.0,9/10/2019 08:07:09,NO,NO,55,2,100
11875500000000.0,1281460000000000.0,25/3/2019 03:28:33,NO,NO,421,2,100
5552340000000.0,1197300000000000.0,22/3/2018 09:09:12,NO,NO,493,3,60
4455100000000.0,299204000000000.0,29/12/2019 13:20:11,NO,NO,2920,1,0
16884100000000.0,328517000000000.0,11/7/2016 17:58:08,NO,NO,4083,16,0
5803990000000.0,1.29396e+18,17/8/2020 02:41:37,NO,NO,185,2,100
10480500000000.0,1748180000000000.0,23/9/2018 01:27:56,NO,NO,363,2,66
2798570000000.0,1244900000000000.0,4/12/2019 01:38:15,NO,NO,847,0,0
19911300000000.0,1734090000000000.0,20/2/2020 08:30:54,NO,NO,18,3,100
6672700000000.0,1464240000000000.0,31/5/2018 14:49:33,NO,NO,453,4,33
18081400000000.0,1648120000000000.0,30/12/2019 15:33:53,NO,NO,20,2,100
20730400000000.0,1440040000000000.0,23/9/2019 10:13:16,NO,NO,142,3,100
15615900000000.0,1.28368e+18,11/8/2020 01:19:58,NO,NO,1460,3,0
3604840000000.0,1997620000000000.0,29/8/2019 09:41:36,NO,NO,66,2,100
4919290000000.0,1.3185e+18,22/10/2020 13:40:22,NO,NO,1855,5,100
18081400000000.0,1.25566e+18,13/5/2020 09:31:53,NO,NO,75,3,60
2788330000000.0,1.2663e+18,11/6/2020 04:02:15,NO,NO,30,3,80
18023400000000.0,234645000000000.0,22/12/2019 01:31:51,NO,NO,740,1,0
20150600000000.0,1657280000000000.0,21/6/2019 08:41:47,NO,NO,1021,2,100
4445760000000.0,1.28438e+18,13/11/2020 01:09:48,NO,NO,4820,2,0
18609600000000.0,755690000000000.0,17/1/2020 15:25:31,NO,NO,1030,2,0
18221100000000.0,1549570000000000.0,23/6/2020 02:30:55,NO,NO,255,3,60
3520990000000.0,1.23831e+18,13/4/2020 03:48:28,NO,NO,343,5,0
9915820000000.0,404716000000000.0,25/10/2019 07:08:13,NO,NO,1215,2,0
3520990000000.0,774733000000000.0,22/5/2019 03:03:56,NO,NO,25536,14,0
18609600000000.0,607663000000000.0,15/1/2020 17:32:04,NO,NO,3051,2,0
4455430000000.0,1.26844e+18,28/6/2020 14:51:58,YES,YES,20,4,100
15615900000000.0,1.29302e+18,4/10/2020 01:00:40,NO,NO,198,2,0
5382950000000.0,1752500000000000.0,10/6/2020 07:59:56,NO,NO,195,2,100
20730400000000.0,1703530000000000.0,23/9/2019 10:37:18,NO,NO,473,4,0
13024200000000.0,1185090000000000.0,31/5/2018 15:39:32,NO,NO,280,0,0
15518600000000.0,1820420000000000.0,7/6/2020 10:00:59,NO,NO,265,3,34
10131500000000.0,1578370000000000.0,28/9/2018 12:48:20,NO,NO,5,0,0
12323100000000.0,1634920000000000.0,15/2/2020 03:52:19,NO,NO,37,2,50
4673140000000.0,1738570000000000.0,12/4/2019 02:03:49,NO,NO,44,2,100
2748690000000.0,949040000000000.0,24/5/2019 12:27:44,NO,NO,13576,6,0
15670500000000.0,1.12568e+18,26/11/2019 03:15:06,YES,NO,1265,5,0
20329400000000.0,1747010000000000.0,8/3/2019 02:04:42,NO,NO,335,2,60
8505630000000.0,1.24093e+18,30/3/2020 08:13:24,NO,NO,98,3,0
15723700000000.0,1974410000000000.0,6/6/2020 09:02:57,NO,NO,175,3,33
12846800000000.0,1534890000000000.0,4/2/2020 08:54:19,NO,NO,192,2,100
3840990000000.0,1639280000000000.0,25/6/2020 06:11:46,NO,NO,260,2,100
15518600000000.0,1380270000000000.0,13/2/2020 02:57:35,NO,NO,40,2,100
16016600000000.0,1358030000000000.0,11/9/2019 00:56:20,NO,NO,134,1,0
16692400000000.0,1.26844e+18,10/6/2020 08:58:36,NO,NO,1305,3,100
18731400000000.0,1588690000000000.0,7/2/2020 08:34:36,NO,NO,16,2,60
13024200000000.0,1196480000000000.0,19/12/2019 15:47:58,NO,NO,37,0,0
15013500000000.0,736823000000000.0,9/10/2018 19:43:23,NO,NO,0,1,0
7533880000000.0,903261000000000.0,9/1/2020 01:09:23,NO,NO,2005,2,0
4455100000000.0,768518000000000.0,22/12/2019 08:35:20,NO,NO,1640,1,0
1813750000000.0,1399970000000000.0,22/9/2020 03:14:27,NO,NO,5,2,100
11375800000000.0,1624870000000000.0,20/9/2020 13:47:19,NO,NO,135,2,100
18081400000000.0,18696600000000.0,16/10/2018 06:06:24,NO,NO,238,3,100
11875500000000.0,1853000000000000.0,17/12/2019 03:41:13,NO,NO,216,2,67
10514700000000.0,1651310000000000.0,12/5/2019 23:37:36,NO,NO,268,2,66
13610500000000.0,1634920000000000.0,26/2/2020 05:05:18,NO,NO,237,3,100
18847700000000.0,55670400000000.0,19/12/2018 08:32:36,NO,NO,3056,2,0
9409760000000.0,337762000000000.0,28/12/2019 05:46:18,NO,NO,3245,3,0
16812200000000.0,1893410000000000.0,15/11/2019 03:35:31,NO,NO,184,3,100
7466020000000.0,1753750000000000.0,20/3/2018 12:47:42,NO,NO,1746,17,0
20647800000000.0,1.30075e+18,2/9/2020 02:46:32,NO,NO,315,5,67
5062640000000.0,140842000000000.0,25/11/2019 06:41:14,NO,NO,1435,1,0
19386600000000.0,1722540000000000.0,21/2/2020 08:05:03,NO,NO,64,3,100
17343900000000.0,1590900000000000.0,23/2/2018 00:06:19,NO,NO,1380,2,100
9409760000000.0,496089000000000.0,30/12/2019 23:28:01,NO,NO,1245,2,0
4910540000000.0,64233100000000.0,24/10/2019 11:53:54,NO,NO,1340,2,0
9116800000000.0,1100060000000000.0,23/8/2018 04:32:41,NO,NO,810,0,0
10514700000000.0,1657280000000000.0,21/6/2019 07:56:24,NO,NO,1061,3,100
4699420000000.0,1408200000000000.0,14/2/2020 11:15:44,NO,NO,23,3,100
14680500000000.0,1530280000000000.0,11/9/2018 11:35:42,NO,NO,634,0,0
19204500000000.0,1.2833e+18,6/8/2020 13:22:00,NO,NO,635,3,100
16884100000000.0,841773000000000.0,14/10/2018 02:40:43,NO,NO,0,1,0
4542830000000.0,1.1314e+18,21/2/2020 05:16:15,NO,NO,1869,12,0
13031500000000.0,1.2833e+18,27/7/2020 13:53:52,NO,NO,635,4,80
10860800000000.0,1276420000000000.0,2/4/2019 03:14:50,NO,NO,32,2,33
10131500000000.0,1.30287e+18,29/9/2020 06:55:08,NO,NO,350,4,40
14341900000000.0,1.24492e+18,25/4/2020 00:13:29,NO,YES,101,4,0
9116800000000.0,1617830000000000.0,29/1/2020 06:16:10,NO,NO,2,0,0
9798090000000.0,1520190000000000.0,16/4/2019 02:44:05,NO,NO,472,2,100
20597200000000.0,180953000000000.0,18/3/2019 08:22:35,NO,NO,177,5,100
3530030000000.0,520136000000000.0,6/11/2018 04:11:53,NO,NO,2506,11,0
12323100000000.0,1153080000000000.0,30/9/2020 02:19:52,NO,NO,70,2,66
15670500000000.0,1.12569e+18,14/11/2019 05:16:22,YES,NO,1040,2,0
13024200000000.0,1974410000000000.0,30/6/2020 05:39:16,YES,NO,5,3,33
20508600000000.0,1.29049e+18,7/9/2020 02:33:03,NO,NO,2685,1,0
10860800000000.0,1512770000000000.0,18/2/2020 03:07:55,NO,NO,25,2,70
3955110000000.0,1153080000000000.0,14/11/2018 07:49:57,NO,NO,55,2,0
14448000000000.0,142282000000000.0,19/11/2018 02:06:57,NO,NO,415,3,67
12846800000000.0,1590900000000000.0,13/2/2018 06:21:00,NO,NO,1206,2,100
9201260000000.0,14773700000000.0,27/6/2019 10:01:10,NO,NO,33,0,0
11752000000000.0,88105900000000.0,11/1/2020 23:44:14,NO,NO,3750,4,0
3840990000000.0,1365830000000000.0,24/6/2020 23:24:55,NO,NO,325,5,67
7466020000000.0,1797970000000000.0,22/3/2018 12:13:48,NO,NO,1144,11,0
15518600000000.0,1570860000000000.0,11/3/2019 10:01:05,NO,NO,55,3,100
16018700000000.0,1372620000000000.0,4/12/2019 01:33:12,NO,NO,106,2,100
4699420000000.0,1393830000000000.0,4/7/2019 00:41:39,NO,NO,895,4,100
5431800000000.0,1250290000000000.0,17/6/2020 11:50:29,NO,NO,315,3,25
10724500000000.0,1534890000000000.0,27/3/2020 10:48:39,NO,NO,199,2,100
6846560000000.0,1868590000000000.0,8/3/2020 06:20:26,NO,NO,115,3,100
6666900000000.0,1140830000000000.0,1/2/2020 03:00:31,NO,NO,219,2,100
4203900000000.0,1942450000000000.0,23/11/2019 03:07:55,NO,NO,33,3,100
5574110000000.0,777626000000000.0,3/8/2019 03:02:56,NO,NO,332,1,0
18556400000000.0,1459680000000000.0,15/8/2019 12:52:12,NO,NO,175,3,67
14680500000000.0,1904220000000000.0,30/12/2019 23:56:46,NO,NO,198,5,67
18416900000000.0,1787150000000000.0,18/7/2018 00:00:45,NO,NO,107,2,100
11375800000000.0,1667800000000000.0,11/6/2020 00:50:18,NO,NO,185,3,100
8070410000000.0,1449110000000000.0,4/7/2019 11:48:02,NO,NO,166,2,100
15392900000000.0,337762000000000.0,19/12/2019 06:31:29,NO,NO,1295,1,0
8505630000000.0,1.21884e+18,29/3/2020 08:46:41,NO,NO,126,4,0
18710800000000.0,382294000000000.0,10/10/2018 19:56:19,NO,NO,0,1,0
18847700000000.0,34278000000000.0,28/12/2019 04:39:58,NO,NO,1265,1,0
18381500000000.0,1141510000000000.0,22/10/2020 03:36:53,NO,NO,190,5,100
8091590000000.0,1748630000000000.0,26/6/2020 12:28:07,NO,NO,155,2,67
2959780000000.0,1912830000000000.0,10/10/2018 00:05:45,NO,NO,2,0,0
3840990000000.0,1748630000000000.0,24/6/2020 22:45:15,NO,NO,155,2,67
2965770000000.0,1.3072e+18,22/9/2020 06:36:59,NO,NO,270,2,70
16022300000000.0,1900870000000000.0,19/3/2019 02:45:55,NO,NO,703,3,100
1570220000000.0,1187080000000000.0,22/12/2019 10:37:41,NO,NO,28,2,100
18081400000000.0,116162000000000.0,30/7/2020 00:53:06,NO,NO,300,4,60
20373600000000.0,1.31049e+18,2/11/2020 01:55:03,NO,NO,185,3,30
16812200000000.0,1780860000000000.0,21/1/2020 00:48:25,NO,NO,247,4,100
3497610000000.0,429497000000000.0,29/7/2018 05:01:07,NO,NO,1847,9,0
10364300000000.0,927603000000000.0,29/11/2019 00:16:04,NO,NO,1730,1,0
3530030000000.0,1.24454e+18,2/7/2020 22:45:17,NO,NO,1430,4,0
20619500000000.0,342593000000000.0,19/10/2018 21:33:54,NO,NO,1980,5,0
5694770000000.0,1829330000000000.0,27/12/2019 14:43:00,NO,NO,228,3,67
3497610000000.0,1.12568e+18,18/8/2019 01:06:55,NO,NO,361,2,0
12846800000000.0,1.31486e+18,28/10/2020 07:45:25,NO,NO,15,1,0
9230270000000.0,1732120000000000.0,21/5/2018 03:56:07,NO,NO,916,4,100
2715440000000.0,1229140000000000.0,13/2/2020 06:06:01,NO,NO,68,2,67
5820650000000.0,1512770000000000.0,18/2/2020 07:06:43,NO,NO,234,2,100
19386600000000.0,134590000000000.0,28/9/2020 08:16:21,NO,NO,300,2,100
17001100000000.0,1.11042e+18,21/5/2019 19:56:37,NO,NO,565,5,0
8070410000000.0,113274000000000.0,13/7/2019 07:23:56,NO,NO,158,2,100
18847700000000.0,1.308e+18,29/10/2020 07:55:29,NO,NO,1290,1,0
15846000000000.0,1634920000000000.0,20/2/2020 04:36:15,NO,NO,59,2,75
9798090000000.0,1976510000000000.0,28/7/2018 23:59:52,NO,NO,370,3,100
5546720000000.0,1.28721e+18,5/10/2020 01:43:55,NO,NO,1325,1,0
3940900000000.0,1990960000000000.0,12/2/2020 03:14:30,NO,NO,31,2,100
20150600000000.0,1504660000000000.0,25/5/2018 11:32:06,NO,NO,245,3,100
10131500000000.0,1704480000000000.0,29/6/2019 01:44:11,NO,NO,57,3,100
1453630000000.0,530332000000000.0,5/12/2018 02:12:16,NO,NO,2563,2,0
10161200000000.0,768518000000000.0,30/12/2019 22:23:28,NO,NO,4935,4,0
5694770000000.0,1949760000000000.0,29/9/2018 22:56:05,NO,NO,366,2,67
8091590000000.0,1624960000000000.0,27/6/2020 14:38:59,NO,NO,460,3,30
18556400000000.0,1577080000000000.0,24/3/2019 00:51:08,NO,NO,154,2,66
1758930000000.0,47386400000000.0,28/11/2019 06:18:18,NO,NO,1620,5,0
6566560000000.0,1.21547e+18,15/9/2020 08:44:54,NO,NO,258,2,0
11236100000000.0,495635000000000.0,6/6/2020 14:47:43,NO,NO,50,1,0
4942300000000.0,1.30823e+18,23/10/2020 04:24:13,NO,NO,1820,2,0
7702250000000.0,1147270000000000.0,26/2/2020 03:55:34,NO,NO,125,2,100
16018700000000.0,146598000000000.0,26/9/2020 05:33:59,NO,NO,0,1,0
13610500000000.0,183871000000000.0,2/11/2019 05:34:00,NO,NO,108,2,100
16016600000000.0,1374130000000000.0,22/9/2020 01:50:05,NO,NO,425,2,66
6505650000000.0,1149000000000000.0,2/8/2019 08:29:18,NO,NO,724,0,0
3918890000000.0,1533190000000000.0,23/6/2019 14:58:37,NO,NO,167,4,100
19559900000000.0,1.28437e+18,27/10/2020 13:59:31,NO,NO,2265,2,0
5382950000000.0,1789730000000000.0,12/3/2019 06:27:38,NO,NO,277,4,100
4939750000000.0,1494290000000000.0,14/2/2019 09:09:35,NO,NO,358,2,67
3062350000000.0,1182210000000000.0,11/2/2020 09:21:16,NO,NO,120,3,80
