user_id,course_id,update_time,collect_status,commit_status,duration,click_times,score
5995900000000.0,1.23186e+18,27/4/2020 12:03:52,NO,NO,188,2,0
10890400000000.0,1997620000000000.0,29/7/2019 06:37:44,NO,NO,960,3,60
10161200000000.0,1.29018e+18,2/10/2020 03:51:32,NO,YES,300,1,0
15013500000000.0,182265000000000.0,11/10/2018 17:59:48,NO,NO,0,1,0
16468600000000.0,1853640000000000.0,12/2/2020 01:58:31,NO,NO,46,3,100
20277400000000.0,375772000000000.0,10/12/2018 07:46:56,NO,NO,715,1,0
4910540000000.0,1.30316e+18,4/11/2020 06:12:52,NO,NO,9905,8,0
3079820000000.0,1513370000000000.0,17/7/2018 15:07:26,NO,NO,142,2,100
2228410000000.0,1781300000000000.0,29/11/2019 07:51:25,NO,NO,64,3,100
17919600000000.0,1872520000000000.0,16/4/2020 17:22:11,NO,NO,19,2,33
5073480000000.0,1781300000000000.0,10/12/2019 09:40:18,NO,NO,939,2,80
5546720000000.0,729357000000000.0,7/11/2019 16:55:25,NO,NO,1258,2,0
3598390000000.0,668799000000000.0,5/12/2018 13:47:09,NO,NO,1565,2,0
1758930000000.0,949040000000000.0,17/5/2019 06:08:20,NO,NO,6969,6,0
2772650000000.0,1530320000000000.0,23/6/2020 08:14:09,NO,NO,600,4,0
17919600000000.0,1809190000000000.0,11/12/2019 10:42:45,NO,NO,7,2,50
15615900000000.0,1.29047e+18,6/10/2020 00:16:55,NO,NO,320,1,0
10189000000000.0,1.29055e+18,10/10/2020 05:46:23,NO,NO,535,1,0
8070410000000.0,1192820000000000.0,30/3/2020 13:58:13,NO,NO,189,2,100
4939750000000.0,1866400000000000.0,22/3/2019 03:39:39,NO,NO,759,2,100
15370300000000.0,1722540000000000.0,13/2/2020 10:12:19,NO,NO,235,2,100
19204500000000.0,1945730000000000.0,8/6/2020 14:26:02,NO,NO,420,2,100
11236100000000.0,607663000000000.0,5/12/2018 07:04:45,NO,NO,1526,1,0
3062300000000.0,1904220000000000.0,19/3/2018 16:12:55,NO,NO,196,4,67
18321500000000.0,1714170000000000.0,22/9/2020 01:58:19,NO,NO,235,3,30
19559900000000.0,1.29019e+18,19/9/2020 12:58:38,NO,NO,1850,3,0
16884100000000.0,378895000000000.0,14/10/2018 02:34:40,NO,NO,0,1,0
9190370000000.0,195547000000000.0,25/6/2020 00:51:12,NO,NO,300,2,100
5913620000000.0,1776520000000000.0,14/6/2020 07:12:16,NO,NO,205,3,0
8459130000000.0,1185090000000000.0,26/3/2018 14:55:06,NO,NO,279,0,0
18023400000000.0,808108000000000.0,14/12/2019 08:04:27,NO,NO,1290,2,0
18710800000000.0,950177000000000.0,4/12/2017 05:23:22,NO,NO,2604,8,0
9524480000000.0,1902200000000000.0,6/11/2019 02:48:40,NO,NO,1177,4,100
16864000000000.0,1115690000000000.0,15/3/2019 23:19:23,NO,NO,1955,6,100
18847700000000.0,226138000000000.0,18/12/2019 12:00:32,NO,NO,1300,1,0
2183080000000.0,1279090000000000.0,9/8/2019 13:30:39,NO,NO,233,3,100
12971200000000.0,1316040000000000.0,28/10/2019 10:24:21,NO,NO,46,2,100
2959780000000.0,1422920000000000.0,19/12/2019 06:25:37,NO,NO,29,2,100
14341900000000.0,1.24094e+18,16/4/2020 01:34:10,NO,NO,268,2,0
3482920000000.0,1408080000000000.0,2/6/2020 02:41:57,NO,NO,280,2,75
4741680000000.0,168489000000000.0,12/2/2020 04:03:25,NO,NO,39,3,100
20404100000000.0,182514000000000.0,16/9/2020 14:53:36,NO,NO,405,3,99
6666900000000.0,1592390000000000.0,7/5/2019 07:47:26,NO,NO,241,2,67
12846800000000.0,1618750000000000.0,25/10/2018 13:22:10,NO,NO,243,3,100
8033930000000.0,1.29021e+18,17/9/2020 15:30:30,NO,NO,320,1,0
6184070000000.0,1.32321e+18,6/11/2020 03:36:17,NO,NO,1025,1,0
13610500000000.0,1636830000000000.0,14/6/2018 07:41:21,NO,NO,275,0,0
10514700000000.0,1.32058e+18,27/10/2020 00:18:40,NO,NO,1125,3,20
4919290000000.0,1115860000000000.0,5/8/2019 01:21:55,NO,NO,16,2,100
16884100000000.0,413663000000000.0,14/10/2018 03:20:56,NO,NO,0,2,0
16403100000000.0,1464240000000000.0,9/3/2018 14:00:46,NO,NO,401,6,100
10547500000000.0,143328000000000.0,1/12/2019 03:32:10,NO,NO,31,2,67
15370300000000.0,1966150000000000.0,15/2/2020 02:09:25,NO,NO,161,2,100
20313100000000.0,1358220000000000.0,27/2/2020 04:02:19,NO,NO,207,2,67
5382950000000.0,1582680000000000.0,12/8/2020 08:48:24,NO,NO,195,3,100
16204800000000.0,1949650000000000.0,10/6/2019 23:33:37,NO,NO,54,4,100
8459130000000.0,143363000000000.0,10/9/2019 10:25:10,NO,NO,16,0,0
20141000000000.0,1268380000000000.0,10/2/2019 09:36:32,NO,NO,634,2,67
20647800000000.0,1596880000000000.0,1/5/2018 07:24:29,NO,NO,447,0,0
15013500000000.0,320797000000000.0,9/10/2018 19:33:47,NO,NO,0,1,0
8481840000000.0,1.28106e+18,28/7/2020 10:00:45,NO,NO,340,3,80
13418400000000.0,320797000000000.0,18/10/2018 03:37:08,NO,NO,0,1,0
2809700000000.0,1488360000000000.0,1/11/2020 15:23:02,NO,NO,385,3,66
8396250000000.0,1778360000000000.0,22/9/2020 15:23:43,NO,NO,190,4,100
15216000000000.0,1692550000000000.0,19/2/2020 05:08:38,NO,NO,416,4,100
3079820000000.0,1573590000000000.0,16/7/2018 12:30:10,NO,NO,382,4,100
6666900000000.0,1513330000000000.0,28/1/2019 11:40:24,NO,NO,1315,3,0
17992700000000.0,1.26844e+18,22/6/2020 01:00:13,NO,NO,1270,2,100
2564380000000.0,130066000000000.0,27/3/2019 11:20:04,NO,NO,620,0,0
14646100000000.0,609503000000000.0,21/12/2018 02:20:49,NO,NO,1186,1,0
2228410000000.0,1940100000000000.0,9/11/2019 09:33:53,NO,NO,5140,0,0
13830100000000.0,1109070000000000.0,30/10/2019 14:16:21,NO,NO,83,2,60
9008040000000.0,207688000000000.0,15/6/2018 07:32:19,NO,NO,1726,1,0
9036610000000.0,1402710000000000.0,13/11/2018 03:23:34,NO,NO,183,3,100
18847700000000.0,102470000000000.0,30/12/2019 07:44:15,NO,NO,1225,2,0
19386600000000.0,1382750000000000.0,11/6/2020 10:47:23,NO,NO,325,3,99
6666900000000.0,1709950000000000.0,24/1/2019 01:01:02,NO,NO,261,3,100
3198400000000.0,1941010000000000.0,8/10/2019 01:01:02,NO,NO,458,3,67
18308900000000.0,404716000000000.0,5/11/2019 12:37:14,NO,NO,2423,2,0
16018700000000.0,163038000000000.0,20/6/2020 12:21:15,NO,NO,525,2,50
14973000000000.0,1774070000000000.0,15/7/2019 05:28:49,NO,NO,269,3,100
20404100000000.0,1283050000000000.0,19/9/2019 08:56:03,NO,NO,41,7,0
12476100000000.0,183229000000000.0,14/12/2018 15:57:32,NO,NO,192,2,100
19784300000000.0,1866400000000000.0,20/3/2019 11:18:39,NO,NO,49,2,80
4063300000000.0,1861540000000000.0,11/2/2020 10:48:50,NO,NO,210,2,100
12846800000000.0,1405170000000000.0,10/11/2019 04:51:36,NO,NO,256,2,100
14415300000000.0,1.1666e+18,16/6/2020 08:32:10,NO,NO,144,6,0
12566300000000.0,1950460000000000.0,20/9/2020 12:53:00,NO,NO,480,3,80
5411690000000.0,1133260000000000.0,31/12/2019 13:02:35,NO,NO,44,2,70
19710600000000.0,1.26619e+18,29/5/2020 03:45:43,NO,NO,190,2,100
16016600000000.0,1.25539e+18,11/5/2020 08:52:18,NO,NO,875,2,100
16522900000000.0,1664140000000000.0,26/12/2018 02:00:57,NO,NO,263,2,75
10666300000000.0,1.30985e+18,25/10/2020 23:40:21,NO,NO,425,2,100
18081400000000.0,1535340000000000.0,30/12/2019 15:07:41,NO,NO,57,3,100
9915820000000.0,645297000000000.0,17/1/2020 08:14:30,NO,NO,3120,3,0
15694000000000.0,161549000000000.0,27/6/2018 22:15:15,NO,NO,93,4,67
16522900000000.0,1496410000000000.0,3/3/2020 02:02:12,NO,NO,56,3,100
3840990000000.0,1.32058e+18,6/11/2020 07:20:07,NO,NO,1130,5,100
17992700000000.0,1229140000000000.0,17/2/2020 09:20:44,NO,NO,456,2,67
16468600000000.0,1320240000000000.0,12/2/2020 02:35:10,NO,NO,55,3,100
5590970000000.0,1912860000000000.0,12/11/2019 00:39:29,NO,NO,26,0,0
19911300000000.0,1393830000000000.0,19/9/2018 01:58:47,NO,NO,922,2,100
20329400000000.0,1872520000000000.0,18/12/2017 07:45:39,NO,NO,452,2,67
10860800000000.0,1245570000000000.0,2/4/2019 03:13:09,NO,NO,18,0,0
19713900000000.0,1.28332e+18,17/9/2020 15:26:36,NO,NO,25,4,67
16403100000000.0,1233310000000000.0,22/6/2018 05:09:30,NO,NO,243,0,0
3955110000000.0,1273180000000000.0,17/5/2017 00:37:02,NO,NO,1355,0,0
15851700000000.0,1734090000000000.0,26/3/2020 12:49:21,NO,NO,34,2,100
15694000000000.0,1.32058e+18,26/10/2020 11:46:42,NO,NO,1130,9,60
15370300000000.0,1301960000000000.0,3/9/2019 04:03:24,NO,NO,822,0,0
1939490000000.0,670302000000000.0,25/10/2019 10:27:59,NO,NO,2074,2,0
10890400000000.0,1652250000000000.0,14/12/2019 01:41:26,NO,NO,46,2,100
2831480000000.0,1.12568e+18,15/5/2019 03:46:04,NO,NO,2052,10,0
7702250000000.0,1381170000000000.0,25/3/2020 14:44:47,NO,NO,48,2,33
2552200000000.0,1.3185e+18,22/10/2020 08:00:44,NO,YES,1850,7,40
3062350000000.0,1496410000000000.0,10/3/2020 08:38:16,NO,NO,49,2,100
3794100000000.0,1496410000000000.0,2/3/2020 06:29:44,NO,NO,348,3,100
3167410000000.0,1.2833e+18,25/8/2020 04:28:15,NO,NO,650,4,40
5411690000000.0,1378430000000000.0,19/6/2018 14:55:07,NO,NO,451,3,75
4548030000000.0,1543040000000000.0,16/6/2019 10:32:20,NO,NO,250,3,100
5062640000000.0,530332000000000.0,30/11/2018 00:45:25,NO,NO,1280,1,0
19911300000000.0,1861720000000000.0,14/10/2019 02:10:24,NO,NO,452,3,75
18710800000000.0,998885000000000.0,12/10/2018 00:50:23,NO,NO,0,1,0
9485200000000.0,1245570000000000.0,4/6/2018 11:04:23,NO,NO,336,0,0
3167410000000.0,1572090000000000.0,15/12/2019 06:51:44,NO,NO,284,2,100
3723890000000.0,1187270000000000.0,7/3/2019 13:11:19,NO,NO,251,2,100
7900920000000.0,1985250000000000.0,16/8/2018 13:17:16,NO,NO,426,2,67
18308900000000.0,1.30289e+18,4/11/2020 04:40:33,NO,NO,4115,3,0
6402970000000.0,1881120000000000.0,31/3/2020 03:17:23,NO,NO,27,2,67
3604840000000.0,1269270000000000.0,27/12/2018 11:51:54,NO,NO,52,4,100
5411690000000.0,1540290000000000.0,31/12/2019 10:10:08,NO,NO,21,2,100
13024200000000.0,1853640000000000.0,27/2/2020 04:04:53,NO,NO,94,2,66
9201260000000.0,1304260000000000.0,8/3/2019 01:02:23,NO,NO,85,2,80
5382950000000.0,1242570000000000.0,28/8/2020 07:30:06,NO,NO,225,3,100
14593600000000.0,1281460000000000.0,6/7/2019 15:39:55,NO,NO,630,3,100
2831480000000.0,1.12601e+18,13/5/2019 15:33:26,NO,NO,900,4,100
10131500000000.0,1.27573e+18,29/6/2020 00:02:52,NO,NO,70,2,80
3840990000000.0,1269270000000000.0,21/9/2019 09:30:47,NO,NO,350,4,100
13031500000000.0,1730180000000000.0,23/3/2018 22:42:28,NO,NO,127,2,67
1939490000000.0,958746000000000.0,24/10/2019 01:00:20,NO,NO,1425,2,0
12811700000000.0,1.28264e+18,3/8/2020 11:08:02,NO,NO,235,2,70
3455180000000.0,1.24093e+18,22/9/2020 07:27:36,NO,NO,108,2,0
3122950000000.0,972470000000000.0,10/10/2018 23:33:52,NO,NO,2051,16,0
5470760000000.0,829538000000000.0,29/8/2018 23:42:23,NO,NO,1923,15,0
1676200000000.0,1555510000000000.0,30/3/2020 06:46:23,NO,NO,378,3,100
16022300000000.0,1.30315e+18,24/9/2020 10:14:04,NO,NO,180,3,0
3936100000000.0,1853640000000000.0,25/2/2020 10:27:25,NO,NO,138,3,100
20730400000000.0,122921000000000.0,2/7/2020 10:25:40,NO,NO,205,3,66
15570300000000.0,1.23468e+18,13/3/2020 09:01:45,NO,NO,4820,5,0
8338180000000.0,1830750000000000.0,28/2/2019 15:39:01,NO,NO,95,2,34
3955110000000.0,1871630000000000.0,26/3/2020 02:01:49,NO,NO,23,3,67
18081400000000.0,1270870000000000.0,6/11/2018 01:07:27,NO,NO,262,2,100
19911300000000.0,1287070000000000.0,20/2/2020 08:25:38,NO,NO,17,2,100
20223900000000.0,1.29021e+18,27/9/2020 04:32:56,NO,NO,2505,1,0
18381500000000.0,1879460000000000.0,9/4/2018 09:10:41,NO,NO,411,0,0
5590970000000.0,1424120000000000.0,20/8/2018 13:12:22,NO,NO,609,3,100
11875500000000.0,1139950000000000.0,13/11/2018 00:53:47,NO,NO,188,2,66
3062300000000.0,1931780000000000.0,11/2/2020 11:40:45,NO,NO,12,2,100
4548030000000.0,1921230000000000.0,13/11/2018 22:23:46,NO,NO,362,3,100
10161200000000.0,1.15864e+18,14/3/2020 00:00:06,NO,YES,1488,2,0
5574110000000.0,181134000000000.0,6/11/2019 07:07:52,NO,NO,1045,1,0
1939490000000.0,34278000000000.0,17/1/2020 14:53:28,NO,NO,4234,4,0
15615900000000.0,1.25356e+18,4/7/2020 13:20:57,NO,NO,243,2,0
17845900000000.0,18696600000000.0,2/4/2019 02:36:58,NO,NO,20,2,100
6915960000000.0,1185050000000000.0,14/6/2018 22:52:32,NO,NO,5,0,0
8712620000000.0,1363180000000000.0,13/5/2019 11:45:42,NO,NO,877,4,100
1453630000000.0,823598000000000.0,30/12/2019 00:07:23,NO,NO,4130,3,0
3940900000000.0,1489700000000000.0,14/3/2018 02:01:01,NO,NO,236,3,100
18081400000000.0,1574340000000000.0,11/5/2018 07:44:38,NO,NO,306,2,100
4646050000000.0,812203000000000.0,1/12/2018 12:06:39,NO,NO,1202,1,0
2831480000000.0,1.12569e+18,13/5/2019 20:35:33,NO,NO,1855,4,0
19541800000000.0,1239550000000000.0,12/2/2020 08:37:18,NO,NO,36,2,100
14270000000000.0,1.30316e+18,9/11/2020 14:45:57,NO,NO,1960,2,0
6666900000000.0,1798800000000000.0,23/2/2019 01:37:14,NO,NO,333,3,100
15846000000000.0,1728130000000000.0,28/1/2020 03:18:49,NO,NO,14,2,0
3482920000000.0,1641820000000000.0,25/3/2018 02:41:19,NO,NO,348,4,67
2564380000000.0,1218670000000000.0,12/3/2020 07:30:24,NO,NO,0,0,0
5396060000000.0,1683990000000000.0,20/6/2019 14:11:23,NO,NO,141,5,100
3062300000000.0,1470730000000000.0,17/6/2020 12:05:25,NO,NO,530,3,67
3450030000000.0,1144440000000000.0,30/5/2020 06:11:51,NO,NO,160,2,100
12476100000000.0,1495520000000000.0,11/3/2019 10:52:48,NO,NO,76,0,0
9230270000000.0,1413380000000000.0,31/1/2020 14:13:21,NO,NO,2,0,0
12069000000000.0,1.31058e+18,30/9/2020 14:07:39,NO,NO,155,3,100
4939750000000.0,1692540000000000.0,12/2/2020 11:56:04,NO,NO,228,3,100
12476100000000.0,1860410000000000.0,30/5/2020 12:52:49,NO,NO,165,4,100
3936100000000.0,1397520000000000.0,29/9/2019 09:04:27,NO,NO,300,5,100
2809700000000.0,1179980000000000.0,6/2/2019 01:13:44,NO,NO,701,0,0
3062300000000.0,1590480000000000.0,31/12/2017 04:40:09,NO,NO,143,2,100
2594930000000.0,121479000000000.0,30/10/2019 12:21:04,NO,NO,1718,1,0
14270000000000.0,1.29048e+18,2/10/2020 00:55:32,NO,NO,345,1,0
19509200000000.0,1.30939e+18,28/10/2020 07:57:07,NO,NO,1980,3,0
19204500000000.0,1764690000000000.0,28/5/2020 15:11:11,NO,NO,155,3,33
17919600000000.0,1315410000000000.0,6/5/2019 14:27:04,NO,NO,8,0,0
17748300000000.0,1867000000000000.0,24/6/2019 01:31:32,NO,NO,62,2,0
12971700000000.0,1153080000000000.0,5/12/2018 05:36:13,NO,NO,116,4,100
11375800000000.0,1319710000000000.0,4/12/2019 01:09:58,NO,NO,21,2,100
20329400000000.0,1611080000000000.0,18/2/2020 07:21:55,NO,NO,315,3,50
2564380000000.0,1877630000000000.0,28/3/2019 11:58:22,NO,NO,451,3,80
5073480000000.0,1824770000000000.0,28/9/2020 04:52:45,NO,NO,270,2,100
20488300000000.0,1152810000000000.0,31/7/2019 01:57:25,NO,NO,282,2,100
2788330000000.0,1441410000000000.0,12/8/2018 01:56:41,NO,NO,193,0,0
2398700000000.0,1229140000000000.0,18/2/2020 07:24:28,NO,NO,131,2,100
17748300000000.0,1853460000000000.0,26/6/2019 06:01:48,NO,NO,208,2,33
13024200000000.0,184146000000000.0,15/5/2017 06:04:01,NO,NO,447,2,0
5820650000000.0,1861540000000000.0,6/2/2020 05:18:38,NO,NO,979,2,100
20643300000000.0,1459760000000000.0,20/6/2018 14:08:17,NO,NO,943,5,100
3167410000000.0,1966790000000000.0,30/10/2018 10:23:32,NO,NO,384,2,100
5694770000000.0,1467500000000000.0,12/3/2019 19:00:40,NO,NO,286,4,100
9798090000000.0,164493000000000.0,11/6/2019 12:26:36,NO,NO,9,1,0
18416900000000.0,1.30315e+18,15/9/2020 00:18:16,NO,NO,180,1,0
12971700000000.0,1158140000000000.0,26/7/2018 10:34:52,NO,NO,383,2,100
10925700000000.0,1363180000000000.0,7/5/2019 01:35:08,NO,NO,1047,2,100
12846800000000.0,1673440000000000.0,27/6/2019 11:15:18,NO,NO,75,3,100
16128900000000.0,1770200000000000.0,14/9/2018 08:16:29,NO,NO,483,2,67
18081400000000.0,1156050000000000.0,30/7/2020 04:02:41,NO,NO,210,2,84
1570220000000.0,1565000000000000.0,7/9/2020 08:45:43,NO,NO,290,3,67
2234720000000.0,823598000000000.0,9/1/2020 23:48:46,NO,NO,0,2,0
16204800000000.0,1667800000000000.0,12/3/2019 00:56:00,NO,NO,443,5,67
16864000000000.0,1825530000000000.0,13/4/2018 01:25:11,NO,NO,280,0,0
16018700000000.0,163158000000000.0,26/9/2019 08:51:45,NO,NO,29,2,100
16949800000000.0,1.16727e+18,2/12/2019 00:40:34,NO,NO,8,1,0
9105250000000.0,1388780000000000.0,23/7/2019 14:48:51,NO,NO,75,2,80
14365300000000.0,1212250000000000.0,3/3/2019 14:14:16,NO,NO,316,3,90
6666900000000.0,1905340000000000.0,18/2/2019 08:21:33,NO,NO,288,2,100
15660500000000.0,195627000000000.0,10/6/2020 10:28:27,NO,NO,200,3,30
2809700000000.0,1115690000000000.0,12/3/2019 13:08:07,NO,NO,1792,2,75
16403100000000.0,1330250000000000.0,5/12/2018 11:13:23,NO,NO,443,0,0
6915960000000.0,175935000000000.0,16/6/2020 15:44:05,NO,YES,190,2,66
1676200000000.0,1309730000000000.0,19/9/2019 13:26:48,NO,NO,186,2,34
3723890000000.0,1574930000000000.0,12/2/2020 08:10:02,NO,NO,529,2,100
17845900000000.0,1918110000000000.0,12/11/2019 10:31:43,NO,NO,29,2,67
16799000000000.0,1718500000000000.0,12/11/2019 08:06:01,NO,NO,267,5,100
10754600000000.0,1152810000000000.0,29/9/2018 10:50:01,NO,NO,317,3,67
3482920000000.0,1446440000000000.0,1/6/2018 06:15:34,NO,NO,75,2,67
12971700000000.0,182274000000000.0,9/9/2019 14:36:55,NO,NO,44,2,66
15370300000000.0,1567970000000000.0,13/2/2020 10:38:07,NO,NO,264,3,100
20373600000000.0,1358930000000000.0,7/9/2020 06:18:24,NO,NO,265,6,34
6686860000000.0,1.29302e+18,11/9/2020 02:52:34,NO,NO,326,6,0
13024200000000.0,1281960000000000.0,30/3/2019 08:36:00,NO,NO,148,2,67
12476100000000.0,1619530000000000.0,15/9/2018 09:03:49,NO,NO,227,4,67
10957700000000.0,1855480000000000.0,19/11/2017 08:34:34,NO,NO,151,2,0
9485200000000.0,1812660000000000.0,17/3/2018 02:48:04,NO,NO,564,6,100
3079820000000.0,1.25542e+18,18/6/2020 16:22:46,NO,YES,260,3,75
2552200000000.0,1229140000000000.0,18/2/2020 12:53:11,NO,NO,78,3,100
12069000000000.0,1871790000000000.0,14/2/2020 14:39:46,NO,NO,67,2,75
15643700000000.0,1467290000000000.0,4/11/2019 23:48:29,NO,NO,209,2,100
5590970000000.0,1.25539e+18,29/5/2020 10:33:31,NO,NO,1735,5,80
5583320000000.0,1719540000000000.0,7/6/2018 12:26:24,NO,NO,530,4,100
5694770000000.0,161549000000000.0,13/4/2018 03:39:39,NO,NO,249,5,100
3167410000000.0,12654100000000.0,18/3/2019 11:47:31,NO,NO,398,2,100
10860800000000.0,1280440000000000.0,3/3/2019 23:09:10,NO,NO,2,0,0
14415300000000.0,299983000000000.0,17/1/2020 11:22:26,NO,NO,8046,7,0
12476100000000.0,1109070000000000.0,12/4/2020 05:01:55,NO,NO,49,2,100
20277400000000.0,1.15974e+18,14/4/2020 12:03:20,NO,NO,664,6,0
7604030000000.0,1928240000000000.0,23/2/2020 10:51:07,NO,NO,31,2,75
9915820000000.0,595843000000000.0,31/12/2019 05:19:04,YES,NO,6922,6,0
